,woning,café / bar / restaurant,winkel,overig bedrijf,hogeschool / universiteit,dagverblijf,kantoor,(detail)handel / winkel,garage,beroepsonderwijs  (LBO / MBO),woning + winkel,opslag / distributie,atelier / werkruimte met woning,recreatie / sportcentrum,woning + café/bar/restaurant,praktijkruimte,missing,atelier / werkruimte,parkeergarage geëxploiteerd voor kortparkeren,bijzondere woonfunctie,overig cultureel,crèche / peuterspeelzaal,cafetaria / snackbar,kantoor in bedrijfsverzamelgebouw,kerk,horeca,cultuur,overig medisch,hotel / motel,dienstverlening openbaar nut,bedrijf,basisschool,praktijkruimte (tandarts / fysiotherapeut),geldautomaat / pinautomaat,sport / recreatie,wijk- / buurtcentrum,trafo,woning + kantoor,verpleegtehuis,benzinestation,woning + bedrijf (overig),showroom / werkplaats / garage,speeltuin,kantoor (hoofdcode),verblijf voor verstandelijk gehandicapten,onderwijs,algemeen voortgezet onderwijs  (MAVO / HAVO /,productie (fabriek),woning + showroom/ werkplaats/ garage,bar / dancing,gemaal,museum,medisch dagverblijf,medisch,ziekenhuis,woning + (detail)handel / winkel,begraafplaats,parkeerplaats in parkeergarage,busstation,woning + opslag/ distributie,woning + praktijkruimte,speciaal onderwijs,moskee,clubhuis,volkstuin,overig energie en water,groothandel,politiebureau,kiosk,agrarisch object,woning + agrarisch object,gezinsvervangend tehuis,overig sport en recreatie,woning + cafetaria/snackbar,toonzaal,woning + agrarische niet-woning (overig),crematorium,collectieve parkeerplaats bij woningen,overig horeca,verzorgings- / bejaardentehuis (complex),NS-station,brandweerkazerne,telefooncentrale,klooster,overig (detail)handel,overig gemeenschapsgebouw,stroomdistributiestation,woning + bedrijf,zwembad,sporthal / sportzaal / gymnastieklokaal,woning + productie (fabriek),gevangenis,bibliotheek,laboratorium,woning + bar/dancing,schouwburg / concertgebouw,bioscoop,woning + horeca (overig),transport,camping,woning + (detail)handel overig,woning + horeca,tuinbouwbedrijf (incl bloembollenteelt),woning + kantoor (hoofdcode),woning + toonzaal,woning + stoeterij / manege / paardenfokkerij,woning + tuinbouwbedrijf (incl bloembollentee,bordeel / relaxruimte,kinderboerderij,psychiatrisch ziekenhuis,tennisbaan,overig eredienst,expositiehal / evenementenhal,tbv landsverdediging,tuincentrum,(poli)kliniek,overige bijzondere woonfuncties,kleedgebouw / toiletten,stoeterij / manege / paardenfokkerij,bedrijfsboot,gasdistributiestation,woning + kantoor in bedrijfsverzamelgebouw,overig transport,gemeentewerken,parkeerplaats (niet dienstbaar aan wonen),sauna,pension / logiesgebouw,overige agrarische niet-woningen,reinwaterkelder,terrein,woning + kerk,aula,overig kantoor,gemeenschapsgebouw,eredienst,woning + intensieve veehouderij pluimvee,woning + hotel/motel,kantine,kapel,proefboerderij (zowel akkerbouw als veeteelt),woning + pension/logiesgebouw,euclidean_distance,cosine_distance
1051,0.8944594119714185,0.005154035375424622,0.013705048611924564,0.006559681386904065,0.0,0.00011713716762328687,0.015227831791027293,0.00023427433524657375,0.00011713716762328687,0.0,0.0,0.012416539768068408,0.00023427433524657375,0.0004685486704931475,0.0,0.0008199601733630081,0.03783530514232166,0.0012885088438561556,0.0005856858381164344,0.0,0.0,0.000937097340986295,0.0007028230057397212,0.0015227831791027294,0.0,0.00023427433524657375,0.0005856858381164344,0.0,0.0,0.0007028230057397212,0.001757057514349303,0.0004685486704931475,0.00011713716762328687,0.00011713716762328687,0.0,0.0003514115028698606,0.00011713716762328687,0.0,0.0,0.0003514115028698606,0.0,0.0,0.0,0.0004685486704931475,0.0,0.0,0.00011713716762328687,0.0,0.0,0.00011713716762328687,0.0,0.0,0.0,0.0,0.0,0.0,0.00023427433524657375,0.0,0.0,0.0,0.0,0.0,0.0,0.00011713716762328687,0.0,0.0,0.0,0.0,0.0003514115028698606,0.0,0.0,0.0,0.0,0.0,0.00023427433524657375,0.0,0.0,0.0003514115028698606,0.0,0.0,0.0,0.00011713716762328687,0.00011713716762328687,0.0,0.00011713716762328687,0.0,0.0,0.0003514115028698606,0.0,0.0,0.0,0.0,0.00011713716762328687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895190263673549,0.15410868162057856
1093,0.904210182767624,0.011096605744125326,0.03557441253263707,0.0,0.00016318537859007833,0.00016318537859007833,0.010280678851174934,0.0017950391644908617,0.006201044386422976,0.0,0.0008159268929503916,0.008648825065274151,0.0,0.00016318537859007833,0.0,0.0009791122715404699,0.004242819843342037,0.004242819843342037,0.0011422976501305484,0.00032637075718015666,0.0,0.0004895561357702349,0.0004895561357702349,0.00032637075718015666,0.00032637075718015666,0.00016318537859007833,0.0006527415143603133,0.0004895561357702349,0.0006527415143603133,0.00016318537859007833,0.00032637075718015666,0.0006527415143603133,0.0011422976501305484,0.00016318537859007833,0.00016318537859007833,0.0,0.0008159268929503916,0.0,0.0,0.0,0.0004895561357702349,0.0,0.0,0.00016318537859007833,0.0,0.0,0.0004895561357702349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016318537859007833,0.0,0.0,0.0,0.0,0.00016318537859007833,0.0,0.0,0.0,0.00016318537859007833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006527415143603133,0.0,0.00032637075718015666,0.0,0.0,0.0,0.0,0.0,0.0,0.00032637075718015666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211917219248512,0.1756419093105388
1022,0.5346415698838606,0.0016019223067681217,0.004004805766920304,0.0420504605526632,0.0,0.0008009611533840609,0.017220664797757308,0.0,0.00040048057669203043,0.0008009611533840609,0.0008009611533840609,0.014016820184221065,0.0,0.00040048057669203043,0.0,0.0,0.36764116940328395,0.0012014417300760913,0.00040048057669203043,0.0,0.0,0.0,0.0008009611533840609,0.0016019223067681217,0.0,0.00040048057669203043,0.0,0.0,0.0008009611533840609,0.00040048057669203043,0.003604325190228274,0.00040048057669203043,0.0,0.0,0.0,0.0,0.00040048057669203043,0.0,0.0,0.0,0.00040048057669203043,0.0,0.0,0.00040048057669203043,0.0,0.0,0.0024028834601521826,0.0,0.0,0.0,0.0,0.00040048057669203043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048057669203043,0.00040048057669203043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048057669203043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048057669203043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040048057669203043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16
1017,0.7403376072318052,0.04261599483442487,0.04805829720505488,0.00036896965224610275,0.0,9.224241306152569e-05,0.05451526611936168,0.0022138179134766167,0.0009224241306152569,9.224241306152569e-05,0.0030439996310303477,0.009500968545337145,0.0005534544783691542,0.0008301817175537312,0.0023060603265381424,0.0018448482612305138,0.04658241859607047,0.005073332718383913,0.0040586661747071305,9.224241306152569e-05,0.0,0.0002767272391845771,0.0015681210220459367,0.004427635826953233,0.00036896965224610275,0.0013836361959228853,0.002582787565722719,0.00018448482612305137,0.009685453371460198,0.00036896965224610275,0.0007379393044922055,0.00036896965224610275,0.00046121206530762846,9.224241306152569e-05,0.0,0.0,0.0002767272391845771,0.002398302739599668,0.0,0.0,0.0,0.0002767272391845771,9.224241306152569e-05,0.004427635826953233,0.0,0.0,0.00018448482612305137,0.0,0.0,0.002398302739599668,0.0,0.0002767272391845771,0.0,0.0002767272391845771,0.0,9.224241306152569e-05,0.0,9.224241306152569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018448482612305137,0.0,0.0,0.0,0.0,0.0,0.00018448482612305137,9.224241306152569e-05,0.0,0.0,9.224241306152569e-05,0.001199151369799834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.224241306152569e-05,0.0,0.0,9.224241306152569e-05,0.0,9.224241306152569e-05,0.00046121206530762846,0.0006456968914306798,9.224241306152569e-05,0.0,0.0,0.0,9.224241306152569e-05,0.0,0.0,9.224241306152569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018448482612305137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39032007325906454,0.14726363397068376
1097,0.908739365815932,0.0019887305270135896,0.005413766434648105,0.0007733952049497294,0.0,0.0006629101756711965,0.007954922108054359,0.0,0.0030935808197989174,0.00033145508783559825,0.0009943652635067948,0.002651640702684786,0.0,0.00011048502927853276,0.0,0.00011048502927853276,0.04806098773616175,0.004529886200419843,0.00033145508783559825,0.0,0.0,0.00033145508783559825,0.00011048502927853276,0.002872610761241852,0.001325820351342393,0.0,0.0007733952049497294,0.00011048502927853276,0.0007733952049497294,0.00011048502927853276,0.00022097005855706552,0.0006629101756711965,0.0007733952049497294,0.0,0.0008838802342282621,0.00011048502927853276,0.00022097005855706552,0.0,0.0,0.00033145508783559825,0.00011048502927853276,0.00022097005855706552,0.00022097005855706552,0.00022097005855706552,0.0,0.00044194011711413104,0.00011048502927853276,0.0,0.0,0.0,0.0,0.00022097005855706552,0.0,0.00044194011711413104,0.0,0.0,0.00033145508783559825,0.0,0.0,0.0,0.0,0.00022097005855706552,0.00011048502927853276,0.0,0.00011048502927853276,0.0,0.0,0.0,0.0,0.0,0.0,0.00011048502927853276,0.00011048502927853276,0.00011048502927853276,0.0,0.0,0.00011048502927853276,0.0,0.0,0.0007733952049497294,0.0,0.00011048502927853276,0.00011048502927853276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011048502927853276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011048502927853276,0.00011048502927853276,0.0,0.0,0.00011048502927853276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4940097158973675,0.14922578732214586
1074,0.9057823757620543,0.009237021984112323,0.017919822649177904,0.001662663957140218,0.0,0.0005542213190467394,0.010530205061888048,0.0003694808793644929,0.0003694808793644929,0.0,0.0005542213190467394,0.009237021984112323,0.0003694808793644929,0.00018474043968224645,0.00018474043968224645,0.001662663957140218,0.02752632551265472,0.004803251431738408,0.0005542213190467394,0.0,0.0,0.0009237021984112322,0.002032144836504711,0.0,0.00018474043968224645,0.0,0.0003694808793644929,0.0,0.0011084426380934787,0.00018474043968224645,0.0007389617587289858,0.0005542213190467394,0.0,0.0,0.0,0.0003694808793644929,0.0,0.00018474043968224645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018474043968224645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007389617587289858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018474043968224645,0.0,0.0,0.0,0.0,0.0,0.00018474043968224645,0.00018474043968224645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003694808793644929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053831711457873,0.1609895971772407
1053,0.8787213489066479,0.009484499868270836,0.04206551330464565,0.0013172916483709493,0.0,8.781944322472996e-05,0.005796083252832177,0.0019320277509440591,0.0005269166593483797,0.0003512777728989198,0.0001756388864494599,0.008957583208922456,0.0001756388864494599,0.0006147361025731097,0.0,0.0019320277509440591,0.025731096864845877,0.0061473610257310966,0.0003512777728989198,0.0,0.0,0.0009660138754720296,0.0009660138754720296,0.0010538333186967594,0.0001756388864494599,0.0003512777728989198,0.0004390972161236498,0.0,0.0008781944322472996,8.781944322472996e-05,0.0011416527619214894,0.0007903749890225696,0.0003512777728989198,0.0,0.0,0.0,8.781944322472996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004390972161236498,0.0,0.0,8.781944322472996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.781944322472996e-05,0.0,0.0,8.781944322472996e-05,0.0,0.0,0.0,0.0003512777728989198,0.0,0.00026345832967418985,0.0,0.0,8.781944322472996e-05,0.0001756388864494599,0.0,0.0,0.0,0.0,8.781944322472996e-05,0.00026345832967418985,0.006059541582506367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.781944322472996e-05,0.0,0.0,0.0,0.0001756388864494599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.781944322472996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885736152915057,0.16235164633179078
1092,0.9103502869582426,0.005145458143677024,0.020779734811003363,0.00039580447259054025,0.0,0.0,0.007520284979220265,0.00039580447259054025,0.00019790223629527012,0.0,0.0007916089451810805,0.006728676034039185,0.0,0.0,0.00019790223629527012,0.0007916089451810805,0.020186028102117552,0.004947555907381753,0.0,0.0,0.0,0.00039580447259054025,0.001583217890362161,0.002572729071838512,0.00019790223629527012,0.0,0.00019790223629527012,0.0,0.001583217890362161,0.0,0.0005937067088858105,0.0007916089451810805,0.001187413417771621,0.0,0.0,0.00039580447259054025,0.00039580447259054025,0.00019790223629527012,0.0,0.0,0.0,0.0,0.0,0.00019790223629527012,0.0,0.0,0.00019790223629527012,0.0,0.0,0.00019790223629527012,0.0,0.0009895111814763506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019790223629527012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009697209578468237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139929638882309,0.16569848264900822
1063,0.8957528957528957,0.0054697554697554695,0.02364864864864865,0.001287001287001287,0.0,0.0,0.005791505791505791,0.0017696267696267697,0.0489060489060489,0.0,0.00048262548262548264,0.0020913770913770914,0.0,0.00016087516087516087,0.0,0.001287001287001287,0.0017696267696267697,0.0,0.00048262548262548264,0.0,0.0,0.0008043758043758043,0.00032175032175032174,0.0,0.0006435006435006435,0.00048262548262548264,0.00032175032175032174,0.0,0.0011261261261261261,0.0,0.0,0.001287001287001287,0.00032175032175032174,0.0,0.0,0.0006435006435006435,0.0014478764478764478,0.0,0.0,0.00016087516087516087,0.0,0.0,0.0,0.0,0.0,0.0,0.0006435006435006435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032175032175032174,0.0006435006435006435,0.0,0.00016087516087516087,0.00016087516087516087,0.0,0.0,0.00016087516087516087,0.0,0.0,0.0,0.0,0.0,0.0014478764478764478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186383902798996,0.17816685242866004
1064,0.8987056169101056,0.0019000118750742193,0.010806317539484621,0.00011875074219213871,0.0,0.00011875074219213871,0.008431302695641848,0.0013062581641135257,0.03811898824367652,0.00011875074219213871,0.0,0.0040375252345327154,0.0,0.00011875074219213871,0.0,0.0016625103906899418,0.0199501246882793,0.005225032656454103,0.00011875074219213871,0.0,0.0,0.00023750148438427741,0.00023750148438427741,0.00023750148438427741,0.0003562522265764161,0.0,0.00011875074219213871,0.0,0.00011875074219213871,0.00011875074219213871,0.00023750148438427741,0.00011875074219213871,0.0005937537109606935,0.00011875074219213871,0.0,0.00011875074219213871,0.0007125044531528322,0.0,0.0,0.00011875074219213871,0.0040375252345327154,0.0,0.0,0.0,0.0,0.0,0.00011875074219213871,0.00011875074219213871,0.0,0.0,0.0,0.00011875074219213871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047500296876855483,0.00023750148438427741,0.0,0.0,0.0,0.0,0.00011875074219213871,0.0,0.0,0.0,0.00011875074219213871,0.00011875074219213871,0.0,0.0,0.0,0.0,0.00011875074219213871,0.0,0.00011875074219213871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011875074219213871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068462122579691,0.16632890750580542
1034,0.8870618779749027,0.0010096639261502956,0.004904081927015722,0.0011539016298860523,0.0,0.0,0.003028991778450887,0.0002884754074715131,0.05033895860377903,0.0,0.0,0.0002884754074715131,0.0,0.0,0.0,0.0007211885186787826,0.039376893119861534,0.0002884754074715131,0.0002884754074715131,0.0,0.0,0.0005769508149430262,0.00014423770373575654,0.0,0.00043271311120726956,0.0,0.0005769508149430262,0.00014423770373575654,0.0,0.0002884754074715131,0.0,0.0012981393336218088,0.0,0.00014423770373575654,0.0010096639261502956,0.00043271311120726956,0.0014423770373575653,0.0,0.0002884754074715131,0.0,0.0021635655560363477,0.0,0.0,0.00014423770373575654,0.0,0.0,0.00014423770373575654,0.0,0.0,0.0,0.0,0.0,0.0,0.00014423770373575654,0.0002884754074715131,0.0,0.0,0.0,0.0,0.0,0.0,0.00014423770373575654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014423770373575654,0.0,0.0,0.0,0.0,0.00043271311120726956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014423770373575654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014423770373575654,0.00014423770373575654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043271311120726956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48636319039496945,0.15513555482705155
1067,0.9003685649744383,0.0015455950540958269,0.01129473308762335,0.0014267031268576863,0.0,0.0007133515634288432,0.004280109380573059,0.0008322434906669837,0.018071572940197362,0.00023778385447628106,0.0,0.008322434906669837,0.00023778385447628106,0.0,0.0,0.0013078111996195458,0.01842824872191178,0.0032100820354297945,0.0005944596361907026,0.00011889192723814053,0.0,0.0009511354179051242,0.00023778385447628106,0.0,0.0,0.00011889192723814053,0.0009511354179051242,0.00011889192723814053,0.0,0.00023778385447628106,0.0022589466175246702,0.0004755677089525621,0.00011889192723814053,0.0,0.004042325526096778,0.0003566757817144216,0.0008322434906669837,0.0,0.00011889192723814053,0.0003566757817144216,0.0,0.0,0.00011889192723814053,0.0013078111996195458,0.0,0.0,0.0,0.0005944596361907026,0.0,0.0,0.00011889192723814053,0.0,0.0,0.0,0.0,0.0,0.0,0.00011889192723814053,0.0,0.00011889192723814053,0.0,0.0,0.00011889192723814053,0.00011889192723814053,0.0004755677089525621,0.00011889192723814053,0.0,0.0,0.00011889192723814053,0.0010700273451432648,0.0,0.009392462251813102,0.0,0.0,0.0,0.0,0.0003566757817144216,0.0011889192723814053,0.0,0.0011889192723814053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011889192723814053,0.0,0.00023778385447628106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011889192723814053,0.0,0.0,0.0,0.00011889192723814053,0.0,0.00011889192723814053,0.0,0.00011889192723814053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003566757817144216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011889192723814053,0.0,0.5079898281308443,0.16667378042327463
1059,0.8833660344451711,0.003052103771528232,0.01264442991061696,0.018748637453673424,0.0,0.0006540222367560497,0.018530630041421407,0.0,0.009156311314584695,0.0,0.0,0.004578155657292348,0.0,0.0,0.0,0.0006540222367560497,0.026378896882494004,0.003052103771528232,0.0,0.0,0.0,0.00021800741225201656,0.001962066710268149,0.006540222367560497,0.00021800741225201656,0.00021800741225201656,0.0006540222367560497,0.0008720296490080662,0.0004360148245040331,0.0,0.0021800741225201656,0.0,0.0,0.0,0.0,0.0,0.00021800741225201656,0.00021800741225201656,0.0,0.00021800741225201656,0.0,0.0,0.0,0.0008720296490080662,0.0,0.0,0.0008720296490080662,0.0013080444735120995,0.0,0.0,0.00021800741225201656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004360148245040331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021800741225201656,0.0,0.0,0.0008720296490080662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021800741225201656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021800741225201656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48877148190556163,0.16013103170017573
1066,0.8450322143099356,0.0011303266644060134,0.010399005312535323,0.0019215553294902226,0.0,0.0,0.020798010625070647,0.0013563919972872161,0.0015824573301684187,0.0,0.00011303266644060134,0.00339097999321804,0.0,0.0,0.0,0.0013563919972872161,0.08228778116875778,0.009946874646772918,0.00033909799932180403,0.0,0.0,0.0018085226630496214,0.00011303266644060134,0.002373685995252628,0.00033909799932180403,0.00022606533288120268,0.00045213066576240535,0.00033909799932180403,0.00033909799932180403,0.00011303266644060134,0.001017293997965412,0.0011303266644060134,0.00011303266644060134,0.0,0.0024867186616932295,0.00022606533288120268,0.00033909799932180403,0.0,0.0006781959986436081,0.00022606533288120268,0.00022606533288120268,0.00022606533288120268,0.0,0.002034587995930824,0.0,0.00011303266644060134,0.0005651633322030067,0.00011303266644060134,0.0,0.0,0.00022606533288120268,0.0,0.00022606533288120268,0.0,0.00033909799932180403,0.0,0.0,0.0,0.0,0.0,0.00011303266644060134,0.0,0.00033909799932180403,0.0,0.00033909799932180403,0.00045213066576240535,0.0,0.00011303266644060134,0.0,0.0,0.0,0.0,0.00011303266644060134,0.0,0.0,0.0,0.0,0.0,0.00022606533288120268,0.0006781959986436081,0.0,0.0,0.00011303266644060134,0.0,0.00022606533288120268,0.0,0.0,0.00022606533288120268,0.0,0.00011303266644060134,0.0,0.0,0.0,0.00033909799932180403,0.0,0.0,0.0,0.0,0.00022606533288120268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011303266644060134,0.0,0.0,0.0,0.00011303266644060134,0.0,0.00011303266644060134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4238595373108735,0.1267784506917623
1033,0.7770560387537158,0.0009908620499834856,0.004624022899922933,0.03578112958273698,0.0,0.0002201915666629968,0.012550919299790818,0.0001100957833314984,0.011780248816470329,0.0,0.0014312451833094792,0.008807662666519873,0.0,0.0002201915666629968,0.0,0.0012110536166464825,0.13266541891445557,0.0013211493999779808,0.0001100957833314984,0.0,0.0,0.0001100957833314984,0.0005504789166574921,0.0013211493999779808,0.0005504789166574921,0.0,0.0005504789166574921,0.0,0.0002201915666629968,0.0001100957833314984,0.0018716283166354728,0.0004403831333259936,0.0,0.0001100957833314984,0.0002201915666629968,0.0002201915666629968,0.0002201915666629968,0.0,0.0,0.0002201915666629968,0.0001100957833314984,0.0,0.0001100957833314984,0.0006605746999889904,0.0007706704833204889,0.0,0.0,0.0011009578333149841,0.0,0.0,0.0001100957833314984,0.0,0.0002201915666629968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001100957833314984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001100957833314984,0.0,0.0001100957833314984,0.0,0.0,0.0,0.0,0.0001100957833314984,0.0,0.0001100957833314984,0.0,0.0,0.0003302873499944952,0.0002201915666629968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002201915666629968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33795478333805634,0.09245069487214741
